Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment_Score,Customer_Segment
46472,43,6,15210,4,3,3,433,10,Loyal / VIP
46473,188,5,16267,2,2,3,223,7,Potential Loyal
46474,169,4,11839,3,2,2,322,7,Potential Loyal
46475,100,3,10859,3,1,2,312,6,Potential Loyal
46476,70,9,31861,4,4,4,444,12,Loyal / VIP
46477,61,3,11052,4,1,2,412,7,Potential Loyal
46478,370,6,19941,2,3,4,234,9,Loyal / VIP
46479,523,4,7982,1,2,1,121,4,At Risk
46480,274,5,18121,2,2,4,224,8,Potential Loyal
46481,32,4,8139,4,2,1,421,7,Potential Loyal
46482,144,5,9819,3,2,2,322,7,Potential Loyal
46483,323,7,17422,2,4,3,243,9,Loyal / VIP
46484,103,7,12217,3,4,2,342,9,Loyal / VIP
46485,443,7,18482,1,4,4,144,9,Loyal / VIP
46486,339,4,7922,2,2,1,221,5,At Risk
46487,249,4,8980,2,2,2,222,6,Potential Loyal
46488,197,6,15545,2,3,3,233,8,Potential Loyal
46489,9,4,14737,4,2,3,423,9,Loyal / VIP
46490,74,10,29865,4,4,4,444,12,Loyal / VIP
46491,183,5,15308,3,2,3,323,8,Potential Loyal
46492,172,5,14606,3,2,3,323,8,Potential Loyal
46493,577,2,3355,1,1,1,111,3,Lost
46494,46,5,8603,4,2,1,421,7,Potential Loyal
46495,139,2,5702,3,1,1,311,5,At Risk
46496,85,9,25677,3,4,4,344,11,Loyal / VIP
46497,160,6,18246,3,3,4,334,10,Loyal / VIP
46498,90,2,4426,3,1,1,311,5,At Risk
46499,133,5,14208,3,2,3,323,8,Potential Loyal
46500,471,4,5123,1,2,1,121,4,At Risk
46501,206,9,25674,2,4,4,244,10,Loyal / VIP
46502,55,7,22824,4,4,4,444,12,Loyal / VIP
46503,2,6,13557,4,3,3,433,10,Loyal / VIP
46504,1004,2,4026,1,1,1,111,3,Lost
46505,116,6,17619,3,3,3,333,9,Loyal / VIP
46506,205,6,13369,2,3,3,233,8,Potential Loyal
46507,195,5,8872,2,2,2,222,6,Potential Loyal
46508,196,5,17853,2,2,3,223,7,Potential Loyal
46509,262,5,11707,2,2,2,222,6,Potential Loyal
46510,66,5,11361,4,2,2,422,8,Potential Loyal
46511,44,6,13458,4,3,3,433,10,Loyal / VIP
46512,277,8,30640,2,4,4,244,10,Loyal / VIP
46513,1073,3,9785,1,1,2,112,4,At Risk
46514,267,5,15748,2,2,3,223,7,Potential Loyal
46515,10,5,17977,4,2,4,424,10,Loyal / VIP
46516,191,5,14702,2,2,3,223,7,Potential Loyal
46517,253,6,16933,2,3,3,233,8,Potential Loyal
46518,134,9,28635,3,4,4,344,11,Loyal / VIP
46519,34,5,12129,4,2,2,422,8,Potential Loyal
46520,250,4,10350,2,2,2,222,6,Potential Loyal
46521,24,5,18832,4,2,4,424,10,Loyal / VIP
46522,33,5,16913,4,2,3,423,9,Loyal / VIP
46523,158,3,10720,3,1,2,312,6,Potential Loyal
46524,146,2,5153,3,1,1,311,5,At Risk
46525,335,3,9407,2,1,2,212,5,At Risk
46526,554,4,8350,1,2,1,121,4,At Risk
46527,454,6,20083,1,3,4,134,8,Potential Loyal
46528,64,4,14159,4,2,3,423,9,Loyal / VIP
46529,37,7,15940,4,4,3,443,11,Loyal / VIP
46530,142,6,19720,3,3,4,334,10,Loyal / VIP
46531,171,3,6562,3,1,1,311,5,At Risk
46532,145,1,3323,3,1,1,311,5,At Risk
46533,374,8,20167,1,4,4,144,9,Loyal / VIP
46534,155,6,12113,3,3,2,332,8,Potential Loyal
46535,94,7,18094,3,4,4,344,11,Loyal / VIP
46536,1046,1,1097,1,1,1,111,3,Lost
46537,290,8,18251,2,4,4,244,10,Loyal / VIP
46538,206,6,20387,2,3,4,234,9,Loyal / VIP
46539,317,2,7019,2,1,1,211,4,At Risk
46540,216,5,12571,2,2,2,222,6,Potential Loyal
46541,43,3,8353,4,1,1,411,6,Potential Loyal
46542,113,3,9737,3,1,2,312,6,Potential Loyal
46543,12,5,17522,4,2,3,423,9,Loyal / VIP
46544,109,7,16819,3,4,3,343,10,Loyal / VIP
46546,425,3,5883,1,1,1,111,3,Lost
46547,322,4,8535,2,2,1,221,5,At Risk
46548,238,3,6043,2,1,1,211,4,At Risk
46549,334,5,7327,2,2,1,221,5,At Risk
46550,27,4,14459,4,2,3,423,9,Loyal / VIP
46551,19,5,18822,4,2,4,424,10,Loyal / VIP
46552,3,2,7638,4,1,1,411,6,Potential Loyal
46553,111,5,13539,3,2,3,323,8,Potential Loyal
46554,44,4,7198,4,2,1,421,7,Potential Loyal
46555,457,6,15144,1,3,3,133,7,Potential Loyal
46556,175,4,13038,3,2,3,323,8,Potential Loyal
46557,396,3,10744,1,1,2,112,4,At Risk
46558,249,8,22550,2,4,4,244,10,Loyal / VIP
46559,54,4,15277,4,2,3,423,9,Loyal / VIP
46560,116,7,22958,3,4,4,344,11,Loyal / VIP
46561,461,6,15024,1,3,3,133,7,Potential Loyal
46562,89,7,18628,3,4,4,344,11,Loyal / VIP
46563,174,4,12258,3,2,2,322,7,Potential Loyal
46564,51,3,6075,4,1,1,411,6,Potential Loyal
46565,59,5,16573,4,2,3,423,9,Loyal / VIP
46566,118,6,9634,3,3,2,332,8,Potential Loyal
46567,18,8,23958,4,4,4,444,12,Loyal / VIP
46568,19,5,22492,4,2,4,424,10,Loyal / VIP
46569,120,8,25818,3,4,4,344,11,Loyal / VIP
46570,9,11,27263,4,4,4,444,12,Loyal / VIP
46571,31,6,13861,4,3,3,433,10,Loyal / VIP
46572,215,6,18912,2,3,4,234,9,Loyal / VIP
46573,45,5,8458,4,2,1,421,7,Potential Loyal
46574,513,3,8243,1,1,1,111,3,Lost
46575,253,4,12661,2,2,2,222,6,Potential Loyal
46576,13,9,27492,4,4,4,444,12,Loyal / VIP
46577,692,4,10608,1,2,2,122,5,At Risk
46578,56,8,18168,4,4,4,444,12,Loyal / VIP
46579,123,6,19879,3,3,4,334,10,Loyal / VIP
46580,142,3,11761,3,1,2,312,6,Potential Loyal
46581,128,6,11070,3,3,2,332,8,Potential Loyal
46582,106,7,25216,3,4,4,344,11,Loyal / VIP
46583,642,5,15784,1,2,3,123,6,Potential Loyal
46584,39,3,8050,4,1,1,411,6,Potential Loyal
46585,344,7,11814,2,4,2,242,8,Potential Loyal
46586,121,6,14462,3,3,3,333,9,Loyal / VIP
46587,47,8,25247,4,4,4,444,12,Loyal / VIP
46588,885,4,9947,1,2,2,122,5,At Risk
46589,223,5,11293,2,2,2,222,6,Potential Loyal
46590,122,4,10103,3,2,2,322,7,Potential Loyal
46591,8,8,23222,4,4,4,444,12,Loyal / VIP
46592,89,11,31131,3,4,4,344,11,Loyal / VIP
46593,45,9,21071,4,4,4,444,12,Loyal / VIP
46594,516,1,606,1,1,1,111,3,Lost
46595,189,2,5710,2,1,1,211,4,At Risk
46596,89,7,20966,3,4,4,344,11,Loyal / VIP
46597,165,5,16984,3,2,3,323,8,Potential Loyal
46598,112,7,18568,3,4,4,344,11,Loyal / VIP
46599,126,3,9147,3,1,2,312,6,Potential Loyal
46600,2,6,16020,4,3,3,433,10,Loyal / VIP
46601,65,4,14419,4,2,3,423,9,Loyal / VIP
46602,256,2,8799,2,1,2,212,5,At Risk
46603,46,1,4325,4,1,1,411,6,Potential Loyal
46604,806,5,9872,1,2,2,122,5,At Risk
46605,24,7,16253,4,4,3,443,11,Loyal / VIP
46606,33,7,14424,4,4,3,443,11,Loyal / VIP
46607,640,2,7021,1,1,1,111,3,Lost
46608,687,2,9645,1,1,2,112,4,At Risk
46609,290,4,14623,2,2,3,223,7,Potential Loyal
46610,848,4,7634,1,2,1,121,4,At Risk
46611,529,5,9754,1,2,2,122,5,At Risk
46612,82,2,2818,3,1,1,311,5,At Risk
46613,655,1,3786,1,1,1,111,3,Lost
46614,3,6,19512,4,3,4,434,11,Loyal / VIP
46615,44,4,11526,4,2,2,422,8,Potential Loyal
46616,546,4,12382,1,2,2,122,5,At Risk
46617,182,7,21224,3,4,4,344,11,Loyal / VIP
46618,13,6,17282,4,3,3,433,10,Loyal / VIP
46619,98,3,12017,3,1,2,312,6,Potential Loyal
46620,179,2,6221,3,1,1,311,5,At Risk
46621,239,5,17996,2,2,4,224,8,Potential Loyal
46622,188,3,11576,2,1,2,212,5,At Risk
46623,354,2,7464,2,1,1,211,4,At Risk
46624,290,6,14166,2,3,3,233,8,Potential Loyal
46625,82,8,24620,3,4,4,344,11,Loyal / VIP
46626,161,5,20332,3,2,4,324,9,Loyal / VIP
46627,250,4,9869,2,2,2,222,6,Potential Loyal
46628,128,5,11306,3,2,2,322,7,Potential Loyal
46629,89,14,36435,3,4,4,344,11,Loyal / VIP
46630,1291,1,4860,1,1,1,111,3,Lost
46631,605,2,5772,1,1,1,111,3,Lost
46632,664,2,6499,1,1,1,111,3,Lost
46633,224,9,19092,2,4,4,244,10,Loyal / VIP
46634,38,2,4678,4,1,1,411,6,Potential Loyal
46635,599,3,8666,1,1,1,111,3,Lost
46636,85,8,25178,3,4,4,344,11,Loyal / VIP
46637,101,4,7177,3,2,1,321,6,Potential Loyal
46638,61,6,16611,4,3,3,433,10,Loyal / VIP
46639,515,6,13272,1,3,3,133,7,Potential Loyal
46640,25,5,7261,4,2,1,421,7,Potential Loyal
46641,63,5,16615,4,2,3,423,9,Loyal / VIP
46642,172,2,5181,3,1,1,311,5,At Risk
46643,186,4,11368,3,2,2,322,7,Potential Loyal
46644,103,10,31323,3,4,4,344,11,Loyal / VIP
46645,21,2,2961,4,1,1,411,6,Potential Loyal
46646,254,7,25769,2,4,4,244,10,Loyal / VIP
46647,273,7,23061,2,4,4,244,10,Loyal / VIP
46648,98,4,11922,3,2,2,322,7,Potential Loyal
46649,208,4,6654,2,2,1,221,5,At Risk
46650,1102,1,626,1,1,1,111,3,Lost
46651,467,5,9972,1,2,2,122,5,At Risk
46652,143,4,7306,3,2,1,321,6,Potential Loyal
46653,165,3,6443,3,1,1,311,5,At Risk
46654,960,2,4144,1,1,1,111,3,Lost
46655,532,5,15426,1,2,3,123,6,Potential Loyal
46656,20,7,25896,4,4,4,444,12,Loyal / VIP
46657,299,4,6850,2,2,1,221,5,At Risk
46658,38,7,16551,4,4,3,443,11,Loyal / VIP
46659,206,5,18356,2,2,4,224,8,Potential Loyal
46660,140,4,10242,3,2,2,322,7,Potential Loyal
46661,184,7,22119,3,4,4,344,11,Loyal / VIP
46662,29,7,17996,4,4,4,444,12,Loyal / VIP
46663,43,3,8795,4,1,2,412,7,Potential Loyal
46664,29,6,14576,4,3,3,433,10,Loyal / VIP
46665,997,1,4986,1,1,1,111,3,Lost
46666,427,3,9721,1,1,2,112,4,At Risk
46667,712,5,11531,1,2,2,122,5,At Risk
46668,95,3,6826,3,1,1,311,5,At Risk
46669,79,5,17475,3,2,3,323,8,Potential Loyal
46670,338,4,16850,2,2,3,223,7,Potential Loyal
46671,394,5,17810,1,2,3,123,6,Potential Loyal
46672,438,5,11049,1,2,2,122,5,At Risk
46673,108,6,18108,3,3,4,334,10,Loyal / VIP
46674,180,7,21338,3,4,4,344,11,Loyal / VIP
46675,219,6,17609,2,3,3,233,8,Potential Loyal
46676,366,7,20646,2,4,4,244,10,Loyal / VIP
46677,101,8,18778,3,4,4,344,11,Loyal / VIP
46678,816,4,5893,1,2,1,121,4,At Risk
46679,32,7,17440,4,4,3,443,11,Loyal / VIP
46680,396,5,11169,1,2,2,122,5,At Risk
46681,242,6,18572,2,3,4,234,9,Loyal / VIP
46682,59,7,14314,4,4,3,443,11,Loyal / VIP
46683,109,5,15004,3,2,3,323,8,Potential Loyal
46684,3,6,16183,4,3,3,433,10,Loyal / VIP
46685,73,4,10354,4,2,2,422,8,Potential Loyal
46686,55,8,23900,4,4,4,444,12,Loyal / VIP
46687,134,5,9310,3,2,2,322,7,Potential Loyal
46688,65,8,22227,4,4,4,444,12,Loyal / VIP
46689,94,10,29013,3,4,4,344,11,Loyal / VIP
46690,516,5,13920,1,2,3,123,6,Potential Loyal
46691,52,5,10511,4,2,2,422,8,Potential Loyal
46692,149,4,9249,3,2,2,322,7,Potential Loyal
46693,808,3,6139,1,1,1,111,3,Lost
46694,1201,1,4720,1,1,1,111,3,Lost
46695,12,6,16150,4,3,3,433,10,Loyal / VIP
46696,7,4,14305,4,2,3,423,9,Loyal / VIP
46697,479,7,24352,1,4,4,144,9,Loyal / VIP
46698,276,3,9954,2,1,2,212,5,At Risk
46699,191,4,11806,2,2,2,222,6,Potential Loyal
46700,289,5,12953,2,2,2,222,6,Potential Loyal
46701,447,3,12636,1,1,2,112,4,At Risk
46702,24,4,6014,4,2,1,421,7,Potential Loyal
46703,9,9,23388,4,4,4,444,12,Loyal / VIP
46704,304,5,7902,2,2,1,221,5,At Risk
46705,1068,1,3086,1,1,1,111,3,Lost
46706,120,6,12171,3,3,2,332,8,Potential Loyal
46707,200,5,8530,2,2,1,221,5,At Risk
46708,575,2,9266,1,1,2,112,4,At Risk
46709,370,6,23735,2,3,4,234,9,Loyal / VIP
46710,268,5,10798,2,2,2,222,6,Potential Loyal
46711,675,5,14345,1,2,3,123,6,Potential Loyal
46712,149,5,20109,3,2,4,324,9,Loyal / VIP
46713,119,9,13300,3,4,3,343,10,Loyal / VIP
46714,532,5,6966,1,2,1,121,4,At Risk
46715,188,5,14020,2,2,3,223,7,Potential Loyal
46716,24,6,28921,4,3,4,434,11,Loyal / VIP
46717,726,3,13630,1,1,3,113,5,At Risk
46718,22,9,21381,4,4,4,444,12,Loyal / VIP
46719,710,1,4143,1,1,1,111,3,Lost
46720,753,3,11024,1,1,2,112,4,At Risk
46721,42,4,12972,4,2,2,422,8,Potential Loyal
46722,151,3,13564,3,1,3,313,7,Potential Loyal
46723,110,8,22452,3,4,4,344,11,Loyal / VIP
46724,103,3,9035,3,1,2,312,6,Potential Loyal
46725,60,11,28221,4,4,4,444,12,Loyal / VIP
46726,725,6,12129,1,3,2,132,6,Potential Loyal
46727,285,7,19427,2,4,4,244,10,Loyal / VIP
46729,203,5,17898,2,2,3,223,7,Potential Loyal
46730,185,4,11036,3,2,2,322,7,Potential Loyal
46731,147,5,13457,3,2,3,323,8,Potential Loyal
46732,115,5,15160,3,2,3,323,8,Potential Loyal
46733,424,5,13139,1,2,3,123,6,Potential Loyal
46734,137,4,8370,3,2,1,321,6,Potential Loyal
46735,201,5,13077,2,2,3,223,7,Potential Loyal
46736,255,8,26960,2,4,4,244,10,Loyal / VIP
46737,86,7,17021,3,4,3,343,10,Loyal / VIP
46738,660,2,6166,1,1,1,111,3,Lost
46739,259,1,1714,2,1,1,211,4,At Risk
46740,265,6,8460,2,3,1,231,6,Potential Loyal
46741,412,3,4171,1,1,1,111,3,Lost
46742,372,4,13742,1,2,3,123,6,Potential Loyal
46743,34,7,16784,4,4,3,443,11,Loyal / VIP
46744,104,4,9086,3,2,2,322,7,Potential Loyal
46745,78,10,25833,3,4,4,344,11,Loyal / VIP
46746,505,4,12272,1,2,2,122,5,At Risk
46747,150,7,19097,3,4,4,344,11,Loyal / VIP
46748,30,6,9496,4,3,2,432,9,Loyal / VIP
46749,192,3,8367,2,1,1,211,4,At Risk
46750,37,10,14028,4,4,3,443,11,Loyal / VIP
46751,14,5,11389,4,2,2,422,8,Potential Loyal
46752,186,4,14492,3,2,3,323,8,Potential Loyal
46753,85,5,17134,3,2,3,323,8,Potential Loyal
46754,285,4,9977,2,2,2,222,6,Potential Loyal
46755,370,4,13688,2,2,3,223,7,Potential Loyal
46756,77,6,11218,4,3,2,432,9,Loyal / VIP
46757,91,10,29652,3,4,4,344,11,Loyal / VIP
46758,147,5,11094,3,2,2,322,7,Potential Loyal
46759,494,3,4773,1,1,1,111,3,Lost
46760,195,4,13441,2,2,3,223,7,Potential Loyal
46761,789,7,17810,1,4,3,143,8,Potential Loyal
46762,68,5,15066,4,2,3,423,9,Loyal / VIP
46763,223,3,8121,2,1,1,211,4,At Risk
46764,430,6,20495,1,3,4,134,8,Potential Loyal
46765,18,6,22394,4,3,4,434,11,Loyal / VIP
46766,39,3,5068,4,1,1,411,6,Potential Loyal
46767,251,3,4822,2,1,1,211,4,At Risk
46768,539,1,4229,1,1,1,111,3,Lost
46769,214,7,16994,2,4,3,243,9,Loyal / VIP
46770,220,10,24207,2,4,4,244,10,Loyal / VIP
46771,265,6,16526,2,3,3,233,8,Potential Loyal
46772,317,5,15091,2,2,3,223,7,Potential Loyal
46773,88,6,7561,3,3,1,331,7,Potential Loyal
46774,130,4,17137,3,2,3,323,8,Potential Loyal
46775,727,3,9477,1,1,2,112,4,At Risk
46776,26,2,6944,4,1,1,411,6,Potential Loyal
46777,119,4,10436,3,2,2,322,7,Potential Loyal
46778,4,10,32526,4,4,4,444,12,Loyal / VIP
46779,2,7,15558,4,4,3,443,11,Loyal / VIP
46780,155,4,6772,3,2,1,321,6,Potential Loyal
46781,49,4,10607,4,2,2,422,8,Potential Loyal
46782,454,3,9964,1,1,2,112,4,At Risk
46783,288,1,4052,2,1,1,211,4,At Risk
46784,616,3,9290,1,1,2,112,4,At Risk
46785,732,6,9726,1,3,2,132,6,Potential Loyal
46786,251,2,4851,2,1,1,211,4,At Risk
46787,13,3,9147,4,1,2,412,7,Potential Loyal
46788,771,4,13524,1,2,3,123,6,Potential Loyal
46789,256,5,16150,2,2,3,223,7,Potential Loyal
46790,1,3,9008,4,1,2,412,7,Potential Loyal
46791,236,3,10629,2,1,2,212,5,At Risk
46792,232,2,5313,2,1,1,211,4,At Risk
46793,243,3,10216,2,1,2,212,5,At Risk
46795,397,1,5238,1,1,1,111,3,Lost
46796,171,7,17227,3,4,3,343,10,Loyal / VIP
46797,266,3,7359,2,1,1,211,4,At Risk
46798,984,3,7718,1,1,1,111,3,Lost
46799,51,9,25267,4,4,4,444,12,Loyal / VIP
46800,14,7,14959,4,4,3,443,11,Loyal / VIP
46801,978,4,12212,1,2,2,122,5,At Risk
46802,461,1,2271,1,1,1,111,3,Lost
46803,115,9,25669,3,4,4,344,11,Loyal / VIP
46804,92,3,6841,3,1,1,311,5,At Risk
46805,6,8,18345,4,4,4,444,12,Loyal / VIP
46806,319,4,12007,2,2,2,222,6,Potential Loyal
46807,105,6,15745,3,3,3,333,9,Loyal / VIP
46808,6,3,6609,4,1,1,411,6,Potential Loyal
46809,116,3,5436,3,1,1,311,5,At Risk
46810,52,10,23666,4,4,4,444,12,Loyal / VIP
46811,12,7,19183,4,4,4,444,12,Loyal / VIP
46812,4,4,13495,4,2,3,423,9,Loyal / VIP
46813,695,4,12395,1,2,2,122,5,At Risk
46814,428,6,13969,1,3,3,133,7,Potential Loyal
46815,197,8,31881,2,4,4,244,10,Loyal / VIP
46816,91,3,10816,3,1,2,312,6,Potential Loyal
46817,338,5,12661,2,2,2,222,6,Potential Loyal
46818,187,5,14386,2,2,3,223,7,Potential Loyal
46819,642,3,8154,1,1,1,111,3,Lost
46820,37,5,15099,4,2,3,423,9,Loyal / VIP
46821,459,4,11186,1,2,2,122,5,At Risk
46822,665,2,4678,1,1,1,111,3,Lost
46823,553,7,16938,1,4,3,143,8,Potential Loyal
46824,437,5,12742,1,2,2,122,5,At Risk
46825,185,7,22262,3,4,4,344,11,Loyal / VIP
46826,113,5,11222,3,2,2,322,7,Potential Loyal
46827,735,2,9050,1,1,2,112,4,At Risk
46828,286,3,8243,2,1,1,211,4,At Risk
46829,34,5,12020,4,2,2,422,8,Potential Loyal
46830,179,6,15034,3,3,3,333,9,Loyal / VIP
46831,45,6,14291,4,3,3,433,10,Loyal / VIP
46832,588,6,12104,1,3,2,132,6,Potential Loyal
46833,385,8,21510,1,4,4,144,9,Loyal / VIP
46835,65,4,10934,4,2,2,422,8,Potential Loyal
46836,361,2,5093,2,1,1,211,4,At Risk
46837,37,6,17575,4,3,3,433,10,Loyal / VIP
46838,241,6,12035,2,3,2,232,7,Potential Loyal
46839,202,4,6304,2,2,1,221,5,At Risk
46840,83,4,9837,3,2,2,322,7,Potential Loyal
46841,72,2,7150,4,1,1,411,6,Potential Loyal
46842,791,4,8854,1,2,2,122,5,At Risk
46843,1028,1,1346,1,1,1,111,3,Lost
46844,230,6,19253,2,3,4,234,9,Loyal / VIP
46845,171,5,8359,3,2,1,321,6,Potential Loyal
46846,53,10,26883,4,4,4,444,12,Loyal / VIP
46847,81,8,20758,3,4,4,344,11,Loyal / VIP
46848,327,6,12508,2,3,2,232,7,Potential Loyal
46849,226,5,14600,2,2,3,223,7,Potential Loyal
46850,436,3,11715,1,1,2,112,4,At Risk
46851,50,6,16478,4,3,3,433,10,Loyal / VIP
46852,96,6,16839,3,3,3,333,9,Loyal / VIP
46853,377,7,13740,1,4,3,143,8,Potential Loyal
46854,308,6,12124,2,3,2,232,7,Potential Loyal
46855,174,5,13795,3,2,3,323,8,Potential Loyal
46856,307,6,12123,2,3,2,232,7,Potential Loyal
46857,37,6,20840,4,3,4,434,11,Loyal / VIP
46858,383,4,12246,1,2,2,122,5,At Risk
46859,1084,1,3822,1,1,1,111,3,Lost
46861,57,8,28449,4,4,4,444,12,Loyal / VIP
46862,265,3,8761,2,1,2,212,5,At Risk
46863,293,5,14349,2,2,3,223,7,Potential Loyal
46864,130,4,6147,3,2,1,321,6,Potential Loyal
46865,43,6,21190,4,3,4,434,11,Loyal / VIP
46866,520,4,8531,1,2,1,121,4,At Risk
46867,326,3,7924,2,1,1,211,4,At Risk
46868,262,4,11278,2,2,2,222,6,Potential Loyal
46869,376,6,19786,1,3,4,134,8,Potential Loyal
46870,212,3,7679,2,1,1,211,4,At Risk
46871,368,6,15585,2,3,3,233,8,Potential Loyal
46872,79,2,1352,3,1,1,311,5,At Risk
46873,61,8,17134,4,4,3,443,11,Loyal / VIP
46874,7,7,20015,4,4,4,444,12,Loyal / VIP
46875,142,4,7863,3,2,1,321,6,Potential Loyal
46876,322,4,7490,2,2,1,221,5,At Risk
46877,96,1,5055,3,1,1,311,5,At Risk
46878,253,3,12082,2,1,2,212,5,At Risk
46879,99,6,18149,3,3,4,334,10,Loyal / VIP
46880,17,8,16538,4,4,3,443,11,Loyal / VIP
46881,354,5,17142,2,2,3,223,7,Potential Loyal
46882,32,2,6370,4,1,1,411,6,Potential Loyal
46883,346,3,10265,2,1,2,212,5,At Risk
46884,3,8,19490,4,4,4,444,12,Loyal / VIP
46885,290,6,16340,2,3,3,233,8,Potential Loyal
46886,95,5,9499,3,2,2,322,7,Potential Loyal
46887,89,5,8774,3,2,2,322,7,Potential Loyal
46888,238,7,16419,2,4,3,243,9,Loyal / VIP
46889,280,1,2162,2,1,1,211,4,At Risk
46890,65,6,14304,4,3,3,433,10,Loyal / VIP
46891,650,2,2639,1,1,1,111,3,Lost
46892,7,5,13019,4,2,3,423,9,Loyal / VIP
46893,238,4,5911,2,2,1,221,5,At Risk
46894,50,5,18620,4,2,4,424,10,Loyal / VIP
46895,71,5,14405,4,2,3,423,9,Loyal / VIP
46896,307,2,5517,2,1,1,211,4,At Risk
46897,541,4,11251,1,2,2,122,5,At Risk
46898,233,8,22467,2,4,4,244,10,Loyal / VIP
46899,18,8,29083,4,4,4,444,12,Loyal / VIP
46900,151,8,24335,3,4,4,344,11,Loyal / VIP
46901,30,7,22705,4,4,4,444,12,Loyal / VIP
46902,792,3,10691,1,1,2,112,4,At Risk
46903,29,7,20205,4,4,4,444,12,Loyal / VIP
46904,35,6,9228,4,3,2,432,9,Loyal / VIP
46905,143,5,17363,3,2,3,323,8,Potential Loyal
46906,35,8,22776,4,4,4,444,12,Loyal / VIP
46907,347,8,16244,2,4,3,243,9,Loyal / VIP
46908,116,6,12074,3,3,2,332,8,Potential Loyal
46909,11,8,17887,4,4,3,443,11,Loyal / VIP
46910,617,4,7906,1,2,1,121,4,At Risk
46911,142,5,11531,3,2,2,322,7,Potential Loyal
46912,20,7,24050,4,4,4,444,12,Loyal / VIP
46913,520,2,6139,1,1,1,111,3,Lost
46914,122,5,17414,3,2,3,323,8,Potential Loyal
46915,556,3,8955,1,1,2,112,4,At Risk
46916,8,5,21468,4,2,4,424,10,Loyal / VIP
46917,682,3,12920,1,1,2,112,4,At Risk
46918,79,3,10211,3,1,2,312,6,Potential Loyal
46919,476,7,14749,1,4,3,143,8,Potential Loyal
46920,545,4,7314,1,2,1,121,4,At Risk
46921,472,3,13066,1,1,3,113,5,At Risk
46922,867,2,5782,1,1,1,111,3,Lost
46923,56,7,11937,4,4,2,442,10,Loyal / VIP
46924,179,3,10961,3,1,2,312,6,Potential Loyal
46925,140,5,16959,3,2,3,323,8,Potential Loyal
46926,799,2,5861,1,1,1,111,3,Lost
46927,117,4,4954,3,2,1,321,6,Potential Loyal
46928,412,5,10754,1,2,2,122,5,At Risk
46929,137,7,20529,3,4,4,344,11,Loyal / VIP
46930,102,4,10515,3,2,2,322,7,Potential Loyal
46931,271,2,8615,2,1,1,211,4,At Risk
46932,229,9,20183,2,4,4,244,10,Loyal / VIP
46933,253,1,3556,2,1,1,211,4,At Risk
46934,1043,2,6818,1,1,1,111,3,Lost
46935,18,8,24484,4,4,4,444,12,Loyal / VIP
46936,79,9,19320,3,4,4,344,11,Loyal / VIP
46937,469,2,8749,1,1,2,112,4,At Risk
46938,100,5,11928,3,2,2,322,7,Potential Loyal
46939,185,6,17106,3,3,3,333,9,Loyal / VIP
46940,203,4,11643,2,2,2,222,6,Potential Loyal
46941,1206,1,3966,1,1,1,111,3,Lost
46942,37,7,23081,4,4,4,444,12,Loyal / VIP
46943,340,5,15683,2,2,3,223,7,Potential Loyal
46944,215,7,18696,2,4,4,244,10,Loyal / VIP
46945,328,4,10868,2,2,2,222,6,Potential Loyal
46946,76,11,29037,4,4,4,444,12,Loyal / VIP
46947,406,4,13625,1,2,3,123,6,Potential Loyal
46948,408,7,17494,1,4,3,143,8,Potential Loyal
46949,246,4,8409,2,2,1,221,5,At Risk
46950,58,7,19767,4,4,4,444,12,Loyal / VIP
46951,483,3,12938,1,1,2,112,4,At Risk
46952,248,7,23128,2,4,4,244,10,Loyal / VIP
46953,645,7,15004,1,4,3,143,8,Potential Loyal
46954,337,4,12111,2,2,2,222,6,Potential Loyal
46955,43,9,20913,4,4,4,444,12,Loyal / VIP
46956,110,5,11662,3,2,2,322,7,Potential Loyal
46957,152,4,8776,3,2,2,322,7,Potential Loyal
46958,564,3,6009,1,1,1,111,3,Lost
46959,800,7,16937,1,4,3,143,8,Potential Loyal
46960,9,5,16565,4,2,3,423,9,Loyal / VIP
46961,202,6,14950,2,3,3,233,8,Potential Loyal
46962,297,5,16343,2,2,3,223,7,Potential Loyal
46963,36,10,26842,4,4,4,444,12,Loyal / VIP
46964,213,4,6905,2,2,1,221,5,At Risk
46965,41,7,19673,4,4,4,444,12,Loyal / VIP
46966,343,6,12049,2,3,2,232,7,Potential Loyal
46967,907,3,14750,1,1,3,113,5,At Risk
46968,348,2,5552,2,1,1,211,4,At Risk
46969,436,6,13375,1,3,3,133,7,Potential Loyal
46970,400,4,11054,1,2,2,122,5,At Risk
46971,93,8,19341,3,4,4,344,11,Loyal / VIP
46972,181,8,15292,3,4,3,343,10,Loyal / VIP
46973,215,7,22054,2,4,4,244,10,Loyal / VIP
46974,975,3,6616,1,1,1,111,3,Lost
46975,88,8,20576,3,4,4,344,11,Loyal / VIP
46976,37,4,15157,4,2,3,423,9,Loyal / VIP
46977,183,6,15575,3,3,3,333,9,Loyal / VIP
46978,255,9,21414,2,4,4,244,10,Loyal / VIP
46979,149,4,13847,3,2,3,323,8,Potential Loyal
46980,294,3,9782,2,1,2,212,5,At Risk
46981,196,5,11673,2,2,2,222,6,Potential Loyal
46982,719,4,11177,1,2,2,122,5,At Risk
46983,352,4,10836,2,2,2,222,6,Potential Loyal
46984,582,2,3937,1,1,1,111,3,Lost
